time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,-0.12808393289403902,0.01735190643845404,11.855715746762801,6.282868987360857,0.013288983108168395,0.0,-0.2626936166254911,0.019866868809153258,3.081413293252721,0.018859562687193077,-0.036043699578196496,0.0,456.932999925005,457.26414574984136,455.8196201060789,456.6410571912331
1.2600000000000007,-0.1440741778210133,0.018541979468048007,12.040517773003657,0.0007317747072903558,0.01120275959553041,0.0,-0.2701316577017208,0.019896985108408382,3.0786649750558697,0.014529551762250736,-0.03233871627524439,0.0,411.26472496778104,411.592142419875,413.89795373939864,413.51663827639305
1.3200000000000007,-0.160533431698698,0.019756399341759504,12.230553172240493,0.0011663949041800237,0.009154587032754513,0.0,-0.27828045335789586,0.020665082761056025,3.255365524517455,-0.01421369764217991,-0.037997232983325725,0.0,469.4757600386117,469.0360869171462,470.4898572234539,468.25912118373606
1.3800000000000008,-0.1774284936981849,0.021019125634066698,12.430599818876733,0.0005477198395222871,0.007074972766115906,0.0,-0.2846457301891359,0.02134514298607958,3.4124042618979376,-0.0034685080929625313,-0.028706841094813296,0.0,464.22445082306706,464.9524248023441,463.8503840792495,464.69358915167294
1.4400000000000008,-0.19467221455812123,0.02231217882072657,12.64167906059196,6.283071795338021,0.005428583201075199,0.0,-0.2899425650014526,0.021713949153923887,3.622930362972888,-0.03378136162176544,-0.025019462533218254,0.0,480.51528007813187,480.7946134586612,482.763078999254,480.47039573310394
1.5000000000000009,-0.21219129850355484,0.02360396917810236,12.864621076031124,6.281314094101575,0.0037630828829984253,0.0,-0.2938442679838209,0.021130675640528788,3.8078751775247985,-0.021566961371460806,-0.033891072867073775,0.0,474.8763999933331,474.19520764560593,474.8963523281945,475.8321463007436
1.560000000000001,-0.22988451042504765,0.024834835328138353,13.09293478560278,6.280017080568891,0.0018427156036331382,0.0,-0.2957599824233234,0.019786149431838596,3.802601642037296,-0.021716930967891762,-0.02848084881476616,0.0,416.59050445508205,417.06288950128277,416.41790709619863,416.40474615373205
1.620000000000001,-0.2476678940491824,0.02594551575658456,13.326006977087916,6.278169898588271,6.28315491074802,0.0,-0.2968209361969816,0.01707915830746851,3.9659211444938816,-0.06339378015701623,-0.03734804852643965,0.0,469.98058363173715,469.29247916623376,471.4145895077876,468.1823095697587
1.680000000000001,-0.26547112552159835,0.026846375664930974,13.568060367761797,6.274836195476784,6.280959764417915,0.0,-0.2963834381695945,0.012572744625348395,4.102047243411961,-0.04327584646393737,-0.035103545561244946,0.0,462.82532582327883,463.00140384437213,461.67968756397227,463.26229942669335
1.740000000000001,-0.28319902514675904,0.027401540500633995,13.819107760342304,6.272492351527214,6.278985330224483,0.0,-0.2943221513123114,0.005664072397439213,4.265603207943444,-0.03174957925941386,-0.028842149390395835,0.0,471.21279500990465,471.69625599912007,471.83783954663556,472.7262214641224
1.8000000000000012,-0.30075430967552574,0.02747721809907614,14.081287780891191,6.270245542188405,6.277276389764946,0.0,-0.29065558822246,-0.0033731947219181714,4.472942173128491,-0.05238720357189449,-0.02777237107934103,0.0,486.7597055328837,486.83961612188796,485.64959317056383,484.09842599507465
1.8600000000000012,-0.318084504254172,0.027027773439715883,14.350260850127025,6.2669131897609525,6.275901268987255,0.0,-0.28688267422123637,-0.011898402952390554,4.492746288812692,-0.06273224505029167,-0.014647777423523582,0.0,429.7671057305323,430.8781429553472,430.5232006079517,429.64467280876886
1.9200000000000013,-0.3351691580386626,0.02601194483548033,14.619946811092614,6.263080324596563,6.274978494688975,0.0,-0.28252680772829786,-0.02229585597564125,4.496764743917791,-0.06628268120158513,-0.01688479297665048,0.0,424.9846717406314,424.7929520341032,425.7022699569432,425.3951357768612
1.9800000000000013,-0.3519672888101216,0.024282175095028707,14.890892610304487,6.259106632953046,6.274205218893034,0.0,-0.2773300649565698,-0.03572903547862638,4.534604952457602,-0.06611949594414075,-0.005899946209198854,0.0,435.8444581759256,436.76178661110663,436.19629620425917,436.2065763029051
2.0400000000000014,-0.36845547302068415,0.021711250721223038,15.162511647452051,6.255013444948462,6.2737329283496095,0.0,-0.27224027170928494,-0.05031212346712941,4.519414149461919,-0.07278875852667387,-0.01213910625981945,0.0,419.24503479320987,418.70262511214287,419.81630098412114,419.23331631005715
2.1000000000000014,-0.38461938257121925,0.018164439307084484,15.434232930688816,6.25016642408375,6.273218899950896,0.0,-0.2665019214572889,-0.06831897251862724,4.537876153285176,-0.10588959840419597,-0.0022397627054916882,0.0,430.60048394687755,431.43731781388533,430.84123238407244,428.02701545968995
2.1600000000000015,-0.40040660211240053,0.01335630520808891,15.709569869412652,6.243350804761599,6.273413785289874,0.0,-0.2597469826350486,-0.09260321579605718,4.6395903806389125,-0.13709913882177072,0.012430887015422928,0.0,456.8573961689619,458.0257218256286,457.203284721647,454.6978265466486
2.2200000000000015,-0.4158150679870278,0.007025415752766848,15.989008324951953,6.235478617665347,6.274565967898315,0.0,-0.25395891726496145,-0.11916279010605857,4.674847901559508,-0.12146044990889261,0.030134660130497443,0.0,436.5513014031017,438.02620166847186,435.63790518496955,436.9274376139501
2.2800000000000016,-0.43084163196094144,-0.0013975119541967862,16.277764150513335,6.228056352466934,6.276800279860026,0.0,-0.24719634729022325,-0.1624837626663423,4.94915019488717,-0.12861403386479447,0.04860165390265596,0.0,507.80658976693985,509.1301183664142,507.8822907237107,507.3570791571722
2.3400000000000016,-0.4455497366686386,-0.012372449329112726,16.578700427394367,6.220412786981267,6.279699749534483,0.0,-0.24338609904514819,-0.20413401873720613,5.081426233034452,-0.12505804520998842,0.04776452214835092,0.0,469.55514382993664,469.4914810399811,469.64838953353075,469.91029640887365
2.4000000000000017,-0.4601045327244616,-0.025729661236483035,16.88319950791643,6.213789058021046,6.282659451296215,0.0,-0.2420210803063296,-0.24170346722442765,5.06855135531256,-0.09084553038274186,0.05228472607575477,0.0,424.58118440286603,424.9705104957033,424.7197347824738,427.6322620678913
2.4600000000000017,-0.4746292463126563,-0.04172631429127075,17.190839979192003,6.20792893048845,0.002308032651923142,0.0,-0.2424499490511354,-0.29206456346850035,5.185551045725636,-0.11700354676374244,0.03448993570829777,0.0,466.6498834706152,465.25974930636943,467.7676876933418,465.7178555611441
2.520000000000002,-0.4892362952584964,-0.060889183367545216,17.50568019188459,6.2004331342346415,0.004635166284741032,0.0,-0.24468264499674178,-0.3474080527316677,5.308483872864503,-0.14963165949867577,0.0462269220772218,0.0,468.12814865622084,469.0413273334753,471.3225416087173,468.77962861516
2.580000000000002,-0.504025571686694,-0.0834777166626195,17.827140313736205,6.191572793260843,0.007140749569858329,0.0,-0.24856103667303153,-0.40640851093141134,5.406296051085981,-0.14402065853537066,0.03086030869196443,0.0,463.00905962604264,461.7991802310776,463.5089094771449,463.93025581817886
2.640000000000002,-0.519086814019837,-0.10967558148972027,18.153264959413253,6.1836795559920645,0.008937162795485953,0.0,-0.2536531172493689,-0.4676094359521246,5.46415044447736,-0.11410192458156075,0.028033789505061017,0.0,453.1787588849925,452.9517303575181,449.57390399773647,451.97565822153683
2.700000000000002,-0.5344907492080814,-0.13971486044151446,18.483063477151017,6.176380552165149,0.011257772442094804,0.0,-0.2600078504695575,-0.534341245974023,5.52872149238757,-0.14435099276301852,0.05423708135203731,0.0,453.8782388592238,455.97736457239165,455.85643265927894,453.41870238034096
2.760000000000002,-0.5503452151405274,-0.17407527294364689,18.818260818225937,6.167773044301532,0.014820724920581618,0.0,-0.2688250807635842,-0.6118389633967057,5.643819054984911,-0.14173260345989086,0.06807401988187473,0.0,470.214455852342,471.2875509296,471.254084066506,471.4385510549783
2.820000000000002,-0.5667536612752285,-0.21286603365762566,19.156932994319675,6.159097395143762,0.01858453088773171,0.0,-0.27846935488991215,-0.6819295519608652,5.645108797248842,-0.15103019904017628,0.04902380379078278,0.0,438.4932236429268,436.9103338164292,436.9713402580468,436.1753932650338
2.880000000000002,-0.5838480733474332,-0.25630709841449323,19.49795434455894,6.149808182601152,0.021271009075921832,0.0,-0.2916167943544214,-0.7669525269551295,5.721714487101751,-0.16373426662959573,0.03452813882340841,0.0,460.78021541938847,459.63368860725956,462.6379487693692,461.6145919380481
2.940000000000002,-0.6018022474551025,-0.3051536839910065,19.84440008985263,6.139939871697534,0.024265891110371918,0.0,-0.30711563468807357,-0.8621953787195016,5.825742086359134,-0.1659872554507405,0.0701224102831506,0.0,469.77014399165796,472.5238279567941,470.2579466374662,470.0591734430507
3.000000000000002,-0.6206432280569855,-0.35926904563050566,20.192599455305526,6.12995049802857,0.028450741046266437,0.0,-0.3212622548036488,-0.9424760997757393,5.780935388094006,-0.16751213289450326,0.06898734076218686,0.0,425.25354020346856,425.16021961827056,425.08265198080306,424.9240465654813
3.0600000000000023,-0.640511612972698,-0.4189445563670477,20.541799748919686,6.120330142051209,0.03264400322785033,0.0,-0.34141845136022475,-1.0475979120644583,5.858426162169954,-0.14889766891765788,0.07162933399133342,0.0,463.3001815857666,463.51139438590616,464.1456407273311,465.58101861554655
3.1200000000000023,-0.6616748586450413,-0.485116646193486,20.895621278760153,6.1113366597368195,0.036579736911724225,0.0,-0.3644209933069592,-1.1589376959894515,5.9349655069209595,-0.15195409976710392,0.049427287107251944,0.0,466.9582803460921,465.2256319183433,464.38500801800217,464.1250692074221
3.1800000000000024,-0.684121594087429,-0.5573518165668896,21.249459141041843,6.103213837934348,0.039274955823988655,0.0,-0.38403502922502114,-1.2496006287639627,5.859797793311017,-0.11416319719054717,0.03390050916495628,0.0,417.8181926670475,416.46327219886194,416.42020462744523,419.69433331123895
3.2400000000000024,-0.7080847900631788,-0.6365095079843069,21.606205831865793,6.097030703997627,0.04119077777984881,0.0,-0.4149235241726401,-1.3895303776770114,6.030590896197651,-0.08699593661330561,0.027667032888361136,0.0,494.5007325483158,494.0415158356981,493.25694035062804,495.2510391469476
3.3000000000000025,-0.7339487541135723,-0.7242151872140048,21.973257638792568,6.0915466468714285,0.04342185906166662,0.0,-0.44739228008582216,-1.534395497136768,6.203267849963228,-0.10210649001405415,0.05148795014888342,0.0,495.8060650493995,497.5538685026289,497.98314114872124,496.870232770241
3.3600000000000025,-0.7616840831124668,-0.8201577977584272,22.347644710132247,6.085697256779088,0.04679739796404725,0.0,-0.47741789931803835,-1.6641758225240102,6.275618446044516,-0.08957222981364517,0.06440680255329216,0.0,469.0416238789623,470.0460040993003,469.48521184222085,470.4492768800739
3.4200000000000026,-0.7913551565355736,-0.9242646624841501,22.72765405230919,6.080882043487346,0.05044501181190686,0.0,-0.5119787138937953,-1.8064249101738867,6.3904170136890555,-0.06618429887263531,0.05236153185788296,0.0,484.01243452554917,483.1071422436149,483.35301935013575,485.1079113686665
3.4800000000000026,-0.8232414387232174,-1.0372649340091715,23.115786608856126,6.0770687669666525,0.053201422558990075,0.0,-0.5511787349336111,-1.9604716503357653,6.546144468645129,-0.058757211650135026,0.0282624595710999,0.0,498.2705157528361,496.5061608093015,497.7366678711724,498.2775515155867
3.5400000000000027,-0.8574999651450875,-1.159453014504263,23.51256624786208,6.0738894885419406,0.05506620344327651,0.0,-0.5909148676386242,-2.112636724720311,6.678777363894391,-0.04341489713028911,0.03618955339653022,0.0,492.66939153356543,493.25550587073667,493.06790028538956,494.19870553723473
3.6000000000000028,-0.8940999499138925,-1.2905184868303352,23.915770033404293,6.07098879876289,0.057270108807721876,0.0,-0.6292689133767532,-2.2563627885630524,6.760583544048939,-0.06068679244415423,0.03779445466325347,0.0,480.0636919888219,480.1859921029026,481.2612662163655,479.95053613602784
3.660000000000003,-0.9327691470996096,-1.429257944419472,24.319159742738186,6.067689070382157,0.059456760338210124,0.0,-0.6598954626520179,-2.36863644337453,6.685932825237827,-0.045531039097294626,0.03359752778268658,0.0,432.6203109475773,432.26732198627536,432.14506941412054,433.41888264523425
3.720000000000003,-0.9733447738948978,-1.574912714336201,24.71862157962862,6.065252766757244,0.0615177964141953,0.0,-0.6928012927655464,-2.486795163562847,6.629547942859192,-0.03222985851534227,0.03581544237355328,0.0,437.87695278169076,438.0619800246764,437.94183139135595,439.0461761385918
